Date,Content,Video title,Video publish time,Duration,Views
2025-01-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-01-31,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-02-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-03-31,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-04-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-05-31,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-06-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,94
2025-07-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,1
2025-07-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,1312
2025-07-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,28
2025-07-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,2
2025-07-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,1
2025-07-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-07-31,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,2
2025-08-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-20,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-21,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,2
2025-08-22,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-23,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-24,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-25,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-26,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-27,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-28,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-29,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-30,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-08-31,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-01,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-02,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,1
2025-09-03,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-04,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-05,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-06,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-07,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-08,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-09,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-10,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-11,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-12,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-13,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-14,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-15,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-16,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-17,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-18,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
2025-09-19,FVxZ8guCJY8,How One Decision by Stalin Changed the Course of History Forever,"Jul 23, 2025",33,0
